TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionHour,TransactionDayOfWeek,TimeSinceLastTransaction,HighLoginAttempts,LongDuration,IsCredit,Cluster,RuleBasedFraud,FraudRiskLevel
TX001470,AC00174,50.52,2023-10-16 16:29:39,Debit,Boston,D000377,151.247.130.190,M029,Online,20,Student,140,1,1121.19,2024-11-04 08:09:12,16,0,-33233973.0,0,0,0,1,1,High
TX000413,AC00421,242.39,2023-11-20 16:29:28,Credit,San Antonio,D000451,26.105.49.129,M008,ATM,18,Student,271,1,1328.73,2024-11-04 08:06:48,16,0,-30209840.0,0,1,1,2,1,High
TX001377,AC00074,278.23,2023-05-04 17:49:33,Debit,Fresno,D000530,116.106.207.139,M019,Online,48,Engineer,83,1,8300.54,2024-11-04 08:09:46,17,3,-47485213.0,0,0,0,3,0,Low
TX002025,AC00087,130.54,2023-04-05 17:20:36,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,64,Doctor,94,1,11204.62,2024-11-04 08:09:50,17,2,-49992554.0,0,0,0,3,0,Low
TX000618,AC00366,115.11,2023-05-05 17:34:22,Debit,Albuquerque,D000632,190.164.160.79,M011,Online,28,Engineer,139,1,9808.97,2024-11-04 08:10:18,17,4,-47399756.0,0,0,0,1,1,High
TX002129,AC00082,18.14,2023-02-17 18:46:59,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,58,Retired,48,1,6020.85,2024-11-04 08:11:08,18,4,-54048249.0,0,0,1,2,0,Moderate
TX001586,AC00254,165.91,2023-03-15 17:40:16,Debit,Jacksonville,D000574,1.198.76.182,M084,ATM,26,Student,84,1,587.12,2024-11-04 08:09:22,17,2,-51805746.0,0,0,0,1,1,High
TX002214,AC00024,423.53,2023-08-10 17:08:52,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,2024-11-04 08:07:23,17,3,-39020311.0,0,0,1,2,0,Moderate
TX002081,AC00492,180.36,2023-05-30 16:12:10,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,33,Engineer,55,1,9905.23,2024-11-04 08:06:40,16,1,-45244470.0,0,0,1,2,0,Moderate
TX002026,AC00441,800.29,2023-12-04 16:25:27,Credit,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,2024-11-04 08:11:42,16,0,-29000775.0,0,0,1,2,1,High
TX000974,AC00475,19.59,2023-06-16 18:47:34,Debit,Charlotte,D000529,170.54.231.239,M016,Branch,64,Retired,122,1,1061.69,2024-11-04 08:10:31,18,4,-43766577.0,0,0,0,3,0,Low
TX000783,AC00399,300.61,2023-05-01 17:21:46,Debit,El Paso,D000086,165.35.58.173,M006,Online,44,Doctor,51,1,7895.54,2024-11-04 08:11:56,17,0,-47746210.0,0,0,0,3,0,Low
TX000538,AC00311,629.82,2023-07-17 16:22:23,Debit,Colorado Springs,D000198,17.87.7.140,M056,ATM,68,Retired,159,1,6385.69,2024-11-04 08:11:59,16,0,-41096976.0,0,0,0,3,0,Low
TX001392,AC00462,17.67,2023-06-27 17:50:21,Debit,San Diego,D000416,21.97.154.92,M061,Online,63,Doctor,91,1,1048.18,2024-11-04 08:10:55,17,1,-42819634.0,0,0,0,3,0,Low
TX001967,AC00293,87.85,2023-12-13 17:25:54,Debit,Colorado Springs,D000654,184.146.10.88,M062,Branch,49,Engineer,63,1,3753.24,2024-11-04 08:07:16,17,2,-28219282.0,0,0,0,3,0,Low
TX000488,AC00128,710.14,2023-03-08 16:20:43,Debit,El Paso,D000667,83.207.115.164,M059,ATM,26,Student,227,1,465.63,2024-11-04 08:12:20,16,2,-52415497.0,0,0,0,1,1,High
TX002279,AC00118,85.03,2023-04-10 16:52:51,Debit,San Diego,D000109,160.65.101.37,M020,ATM,51,Retired,48,1,4597.57,2024-11-04 08:06:59,16,0,-49562048.0,0,0,0,3,0,Low
TX000886,AC00133,11.46,2023-02-13 16:53:17,Credit,San Francisco,D000315,13.188.62.74,M092,Online,41,Engineer,128,1,2356.71,2024-11-04 08:09:16,16,0,-54400559.0,0,0,1,2,0,Moderate
TX001250,AC00383,256.3,2023-04-05 16:21:59,Debit,New York,D000099,133.63.96.21,M066,Online,53,Retired,172,1,4203.05,2024-11-04 08:06:23,16,2,-49995864.0,0,0,0,3,0,Low
TX001300,AC00304,314.55,2023-04-25 17:15:27,Credit,Dallas,D000513,40.192.99.27,M001,Branch,27,Student,19,2,1105.89,2024-11-04 08:07:16,17,1,-48264709.0,0,0,1,2,1,High
TX001163,AC00459,126.04,2023-06-19 16:38:13,Credit,Charlotte,D000258,221.169.49.152,M019,Branch,65,Retired,167,1,6041.69,2024-11-04 08:08:06,16,0,-43514993.0,0,0,1,2,0,Moderate
TX001147,AC00068,958.9,2023-07-04 16:30:15,Debit,Memphis,D000183,160.212.125.105,M097,Branch,31,Engineer,135,1,9977.49,2024-11-04 08:06:56,16,1,-42219401.0,0,0,0,4,0,High
TX002317,AC00443,524.55,2023-09-19 16:32:00,Debit,El Paso,D000279,76.0.164.168,M039,ATM,39,Doctor,175,1,8292.75,2024-11-04 08:07:00,16,1,-35566500.0,0,0,0,3,0,Low
TX000203,AC00499,313.82,2023-11-15 18:57:38,Debit,Tucson,D000357,179.43.245.131,M097,Branch,59,Engineer,151,1,7261.59,2024-11-04 08:08:42,18,2,-30633064.0,0,0,0,3,0,Low
TX001418,AC00368,389.05,2023-01-06 17:35:08,Debit,Dallas,D000379,7.105.184.86,M075,ATM,27,Student,41,1,761.0,2024-11-04 08:11:28,17,4,-57681380.0,0,0,0,1,1,High
TX001319,AC00264,101.52,2023-08-09 16:22:25,Debit,Tucson,D000002,63.82.133.139,M086,ATM,49,Engineer,98,1,2018.9,2024-11-04 08:08:38,16,2,-39109573.0,0,0,0,3,0,Low
TX001751,AC00155,607.28,2023-01-23 16:47:11,Debit,Baltimore,D000376,131.41.45.13,M098,ATM,32,Doctor,84,1,9679.68,2024-11-04 08:10:16,16,0,-56215385.0,0,0,0,4,0,High
TX002482,AC00317,400.69,2023-04-03 16:19:59,Debit,Las Vegas,D000107,155.140.33.42,M066,Online,32,Engineer,26,1,9040.33,2024-11-04 08:07:57,16,0,-50168878.0,0,0,0,1,0,High
TX002353,AC00376,213.25,2023-02-23 17:30:07,Debit,San Francisco,D000441,71.93.189.160,M076,Branch,25,Student,63,1,677.79,2024-11-04 08:08:03,17,3,-53534276.0,0,0,0,1,1,High
TX002033,AC00438,166.06,2023-07-14 16:06:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,2024-11-04 08:07:04,16,4,-41356858.0,0,0,0,1,0,High
TX001081,AC00102,192.73,2023-10-16 16:51:25,Debit,Milwaukee,D000391,182.84.41.229,M027,Branch,71,Retired,157,1,2037.75,2024-11-04 08:11:39,16,0,-33232814.0,0,0,0,3,0,Low
TX001262,AC00136,886.19,2023-08-21 17:32:04,Debit,Colorado Springs,D000614,116.106.207.139,M081,Branch,61,Retired,69,1,7904.24,2024-11-04 08:08:29,17,0,-38068585.0,0,0,0,4,0,High
TX001827,AC00493,178.39,2023-08-15 18:22:03,Debit,Tucson,D000257,65.27.212.129,M080,Online,34,Engineer,98,1,8469.43,2024-11-04 08:09:32,18,1,-38584049.0,0,0,0,1,0,High
TX001486,AC00397,71.9,2023-02-20 16:28:39,Debit,Los Angeles,D000553,136.172.149.77,M013,Branch,29,Doctor,51,1,10619.35,2024-11-04 08:12:07,16,0,-53797408.0,0,0,0,3,1,High
TX001877,AC00169,136.48,2023-08-14 16:46:26,Debit,Charlotte,D000119,100.137.90.188,M079,Online,52,Engineer,138,4,4618.53,2024-11-04 08:09:36,16,0,-38676190.0,1,0,0,0,0,Moderate
TX002447,AC00014,719.76,2023-03-30 17:50:23,Debit,San Francisco,D000548,161.25.82.11,M038,Branch,19,Student,190,1,690.52,2024-11-04 08:11:25,17,3,-50509262.0,0,0,0,1,1,High
TX000762,AC00201,384.1,2023-05-24 18:32:58,Debit,Detroit,D000497,199.103.32.145,M004,Branch,42,Engineer,172,1,672.79,2024-11-04 08:11:42,18,2,-45754724.0,0,0,0,1,1,High
TX000346,AC00442,26.55,2023-09-20 17:25:26,Debit,Houston,D000112,91.204.200.167,M099,ATM,77,Retired,228,1,3085.38,2024-11-04 08:07:23,17,2,-35476917.0,0,0,0,3,0,Low
TX001989,AC00278,291.68,2023-08-07 18:07:57,Debit,Columbus,D000021,72.128.135.172,M058,ATM,21,Student,90,1,1451.02,2024-11-04 08:11:59,18,0,-39276242.0,0,0,0,1,1,High
TX002289,AC00149,336.01,2023-11-09 18:45:10,Debit,Colorado Springs,D000216,16.250.113.156,M043,Online,63,Doctor,121,4,9938.2,2024-11-04 08:08:51,18,3,-31152221.0,1,0,0,0,0,Moderate
TX002007,AC00227,28.04,2023-02-15 16:37:09,Debit,Los Angeles,D000101,114.223.129.47,M008,ATM,57,Doctor,146,5,11197.54,2024-11-04 08:12:17,16,2,-54228908.0,1,0,0,0,0,Moderate
TX001094,AC00150,122.63,2023-04-20 18:39:10,Debit,Milwaukee,D000112,219.193.239.152,M029,Branch,21,Student,153,1,359.06,2024-11-04 08:10:10,18,3,-48691860.0,0,0,0,1,1,High
TX001740,AC00408,248.15,2023-06-15 16:41:00,Debit,Milwaukee,D000043,201.113.165.203,M018,ATM,75,Retired,202,1,2649.23,2024-11-04 08:08:53,16,3,-43860473.0,0,0,0,3,0,Low
TX000593,AC00426,107.03,2023-03-06 18:27:13,Debit,Miami,D000628,221.23.158.87,M038,Branch,27,Student,73,1,1408.07,2024-11-04 08:12:13,18,0,-52580700.0,0,0,0,1,1,High
TX000530,AC00265,1063.25,2023-01-17 16:48:10,Credit,Omaha,D000029,87.50.72.69,M070,Online,21,Student,128,1,1240.71,2024-11-04 08:07:39,16,1,-56733569.0,0,0,1,4,1,High
TX002285,AC00167,103.81,2023-09-27 16:39:38,Debit,Oklahoma City,D000283,214.32.109.197,M098,ATM,36,Doctor,34,1,7044.63,2024-11-04 08:11:54,16,2,-34875136.0,0,0,0,3,0,Low
TX001420,AC00090,109.48,2023-06-26 17:38:22,Debit,Baltimore,D000122,17.36.132.202,M008,Online,61,Retired,93,1,7372.47,2024-11-04 08:07:26,17,0,-42906544.0,0,0,0,3,0,Low
TX000992,AC00239,99.16,2023-02-28 17:55:00,Debit,San Francisco,D000573,84.237.126.96,M045,Online,79,Retired,202,1,2607.58,2024-11-04 08:10:27,17,1,-53100927.0,0,0,0,3,0,Low
TX000633,AC00487,9.83,2023-07-24 17:04:17,Debit,Memphis,D000054,210.98.198.143,M004,ATM,24,Student,86,1,666.42,2024-11-04 08:09:03,17,0,-40489486.0,0,0,0,1,1,High
TX001299,AC00060,641.06,2023-12-11 16:09:08,Debit,Colorado Springs,D000057,116.106.207.139,M099,ATM,23,Student,25,1,1602.13,2024-11-04 08:07:21,16,0,-28396693.0,0,0,0,1,1,High
TX001646,AC00378,981.76,2023-09-25 16:23:57,Debit,Milwaukee,D000625,146.53.16.47,M040,Online,45,Doctor,234,1,602.36,2024-11-04 08:06:45,16,0,-35048568.0,0,0,0,4,1,High
TX001220,AC00029,129.48,2023-02-06 16:30:43,Debit,Seattle,D000315,106.244.1.47,M001,ATM,31,Engineer,179,1,7581.7,2024-11-04 08:10:43,16,0,-55006800.0,0,0,0,3,0,Low
TX001181,AC00016,50.0,2023-02-24 18:05:12,Credit,Jacksonville,D000309,150.231.20.169,M018,ATM,53,Doctor,87,1,185.87,2024-11-04 08:11:22,18,4,-53445970.0,0,0,1,2,1,High
TX002142,AC00164,738.68,2023-03-07 16:36:08,Debit,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,2024-11-04 08:11:40,16,1,-52500932.0,0,0,0,4,0,High
TX000493,AC00213,66.58,2023-12-04 17:06:43,Debit,Raleigh,D000419,20.147.6.179,M040,Branch,23,Student,79,1,1636.32,2024-11-04 08:08:48,17,0,-28998125.0,0,0,0,1,1,High
TX000870,AC00399,267.55,2023-06-13 16:06:05,Debit,Charlotte,D000138,170.99.15.217,M084,Online,46,Engineer,40,1,4330.04,2024-11-04 08:12:03,16,1,-44035558.0,0,0,0,1,0,High
TX000918,AC00402,330.61,2023-07-06 16:04:39,Credit,Nashville,D000648,186.54.68.246,M099,Branch,64,Retired,113,1,2525.25,2024-11-04 08:10:34,16,3,-42048355.0,0,0,1,2,0,Moderate
TX001468,AC00352,29.94,2023-10-13 16:22:08,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,58,Doctor,243,1,10915.54,2024-11-04 08:12:01,16,4,-33493793.0,0,0,0,3,0,Low
TX002342,AC00144,97.73,2023-05-29 17:55:23,Debit,Sacramento,D000038,135.29.211.116,M018,Branch,69,Doctor,156,1,7885.21,2024-11-04 08:08:27,17,0,-45324784.0,0,0,0,3,0,Low
TX001149,AC00352,349.34,2023-01-09 16:53:25,Credit,Indianapolis,D000402,199.59.68.207,M047,ATM,28,Student,245,1,614.14,2024-11-04 08:10:29,16,0,-57424624.0,0,0,1,2,1,High
TX002483,AC00347,411.47,2023-12-25 16:25:42,Debit,Fort Worth,D000110,33.28.138.82,M080,ATM,26,Student,120,1,796.63,2024-11-04 08:11:11,16,0,-27186329.0,0,0,0,1,1,High
TX002070,AC00080,63.76,2023-06-27 17:44:24,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,69,Retired,100,1,4980.26,2024-11-04 08:10:22,17,1,-42819958.0,0,0,0,3,0,Low
TX000602,AC00436,329.4,2023-12-25 16:30:09,Debit,Denver,D000692,104.155.121.252,M017,Online,34,Doctor,68,1,9588.07,2024-11-04 08:07:55,16,0,-27185866.0,0,0,0,3,0,Low
TX000169,AC00202,304.35,2023-12-04 17:07:34,Debit,Houston,D000281,183.39.94.209,M007,Branch,31,Engineer,36,1,4057.1,2024-11-04 08:08:45,17,0,-28998071.0,0,0,0,1,0,High
TX000832,AC00386,39.69,2023-04-24 17:16:27,Debit,Austin,D000539,219.98.242.240,M089,Online,70,Retired,163,1,3524.68,2024-11-04 08:07:44,17,0,-48351077.0,0,0,0,3,0,Low
TX002459,AC00312,430.83,2023-08-14 16:09:21,Debit,Los Angeles,D000195,87.50.72.69,M079,Branch,18,Student,292,1,941.49,2024-11-04 08:07:49,16,0,-38678308.0,0,1,0,1,1,High
TX001878,AC00285,203.76,2023-10-02 16:33:09,Debit,Colorado Springs,D000088,221.105.243.251,M012,Branch,55,Retired,37,1,6747.16,2024-11-04 08:09:45,16,0,-34443396.0,0,0,0,3,0,Low
TX000611,AC00078,424.7,2023-01-30 17:37:14,Credit,Miami,D000066,56.116.189.0,M032,Online,56,Retired,178,1,6239.89,2024-11-04 08:08:25,17,0,-55607471.0,0,0,1,2,0,Moderate
TX000718,AC00416,28.73,2023-10-31 16:11:57,Debit,Kansas City,D000384,93.52.44.101,M016,ATM,53,Engineer,185,1,2712.96,2024-11-04 08:08:37,16,1,-31939000.0,0,0,0,3,0,Low
TX001550,AC00176,458.94,2023-07-18 18:06:23,Debit,Detroit,D000074,151.247.130.190,M076,Branch,52,Engineer,180,1,5619.95,2024-11-04 08:08:35,18,1,-41004132.0,0,0,0,3,0,Low
TX000502,AC00284,254.77,2023-01-18 16:47:29,Debit,Denver,D000216,16.128.130.153,M031,Branch,57,Engineer,57,1,5994.87,2024-11-04 08:07:07,16,2,-56647178.0,0,0,0,3,0,Low
TX000098,AC00011,25.36,2023-07-17 17:08:24,Debit,Louisville,D000192,62.152.134.92,M007,ATM,57,Engineer,78,1,201.04,2024-11-04 08:11:05,17,0,-41094161.0,0,0,0,3,1,High
TX001253,AC00460,379.54,2023-01-03 17:14:14,Credit,Indianapolis,D000668,109.105.179.186,M040,Branch,41,Doctor,118,1,12571.76,2024-11-04 08:06:23,17,1,-57941529.0,0,0,1,2,0,Moderate
TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Los Angeles,D000050,77.92.193.22,M036,Branch,28,Student,193,1,1929.28,2024-11-04 08:10:28,16,0,-30211388.0,0,0,0,1,1,High
TX001755,AC00111,270.54,2023-04-03 18:22:02,Credit,Sacramento,D000479,26.113.209.69,M077,ATM,20,Student,139,1,269.78,2024-11-04 08:09:42,18,0,-50161660.0,0,0,1,2,1,High
TX000727,AC00043,729.38,2023-11-14 17:23:43,Debit,Los Angeles,D000443,99.205.173.118,M093,ATM,68,Doctor,90,1,9127.65,2024-11-04 08:08:16,17,1,-30725073.0,0,0,0,3,0,Low
TX002089,AC00213,100.48,2023-02-17 16:53:25,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,18,Student,104,1,6149.81,2024-11-04 08:12:12,16,4,-54055127.0,0,0,1,2,1,High
TX000776,AC00092,173.74,2023-09-08 17:48:22,Debit,Houston,D000127,161.177.41.214,M074,Online,80,Retired,64,1,4913.42,2024-11-04 08:11:52,17,4,-36512610.0,0,0,0,3,0,Low
TX000387,AC00322,74.42,2023-11-23 17:23:16,Debit,El Paso,D000273,76.136.92.235,M003,Online,49,Engineer,68,1,6264.21,2024-11-04 08:11:23,17,3,-29947687.0,0,0,0,3,0,Low
TX000222,AC00414,485.51,2023-11-28 16:49:27,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,76,Retired,37,1,3074.45,2024-11-04 08:08:02,16,1,-29517515.0,0,0,1,2,0,Moderate
TX001952,AC00389,557.26,2023-10-04 17:06:57,Debit,San Jose,D000184,197.23.128.119,M076,ATM,69,Doctor,53,1,5237.12,2024-11-04 08:09:49,17,2,-34268572.0,0,0,0,3,0,Low
TX001117,AC00105,122.35,2023-04-12 17:50:15,Credit,Atlanta,D000649,219.219.117.136,M008,Branch,53,Retired,188,1,6472.5,2024-11-04 08:09:08,17,2,-49385933.0,0,0,1,2,0,Moderate
TX001464,AC00193,95.5,2023-05-22 16:24:02,Debit,Omaha,D000362,177.116.108.246,M031,Online,57,Retired,17,1,4079.09,2024-11-04 08:08:19,16,0,-45935057.0,0,0,0,3,0,Low
TX000453,AC00271,54.05,2023-04-25 16:53:22,Debit,Louisville,D000373,167.104.180.235,M008,Branch,27,Student,146,1,469.14,2024-11-04 08:11:34,16,1,-48266292.0,0,0,0,1,1,High
TX002385,AC00190,602.8,2023-03-20 17:25:15,Debit,Baltimore,D000333,170.225.23.251,M003,Branch,60,Retired,173,1,7417.69,2024-11-04 08:10:57,17,0,-51374742.0,0,0,0,3,0,Low
TX000232,AC00430,705.6,2023-02-20 18:41:43,Debit,Phoenix,D000103,205.45.234.42,M071,Branch,40,Doctor,124,3,14804.7,2024-11-04 08:09:04,18,0,-53789241.0,1,0,0,0,0,Moderate
TX000789,AC00196,260.63,2023-12-20 18:58:27,Debit,Fort Worth,D000564,36.13.239.172,M005,Branch,37,Engineer,142,1,7534.73,2024-11-04 08:08:49,18,2,-27609022.0,0,0,0,3,0,Low
TX000755,AC00153,84.34,2023-06-08 16:27:56,Debit,Memphis,D000493,200.136.146.93,M039,Online,58,Retired,248,3,5313.97,2024-11-04 08:09:31,16,3,-44466095.0,1,0,0,0,0,Moderate
TX001427,AC00386,218.19,2023-05-23 16:29:31,Debit,Austin,D000626,165.35.58.173,M078,ATM,19,Student,185,1,620.83,2024-11-04 08:10:27,16,1,-45848456.0,0,0,0,1,1,High
TX001279,AC00297,587.23,2023-07-31 17:54:28,Debit,Omaha,D000010,50.202.8.53,M007,Online,27,Student,144,1,500.84,2024-11-04 08:09:21,17,0,-39881693.0,0,0,0,1,1,High
TX001637,AC00126,125.0,2023-06-05 16:19:55,Credit,Indianapolis,D000617,98.39.212.221,M046,Online,49,Engineer,177,1,3215.76,2024-11-04 08:11:36,16,0,-44725901.0,0,0,1,2,0,Moderate
TX000062,AC00002,263.99,2023-05-16 16:07:30,Debit,Dallas,D000285,7.146.35.122,M087,Branch,79,Retired,227,2,4175.02,2024-11-04 08:11:03,16,1,-46454613.0,0,0,0,3,0,Low
TX002095,AC00261,26.1,2023-02-17 16:21:21,Debit,Mesa,D000353,77.92.193.22,M001,ATM,27,Student,32,1,1435.72,2024-11-04 08:07:09,16,4,-54056748.0,0,0,0,1,1,High
TX002329,AC00386,663.45,2023-12-12 17:20:46,Debit,Albuquerque,D000564,156.187.182.236,M076,ATM,67,Retired,147,1,5897.29,2024-11-04 08:11:40,17,1,-28306254.0,0,0,0,3,0,Low
TX000370,AC00269,168.53,2023-06-14 16:30:42,Debit,San Francisco,D000602,157.164.245.130,M100,ATM,71,Retired,112,1,5962.58,2024-11-04 08:12:09,16,2,-43947687.0,0,0,0,3,0,Low
TX000438,AC00080,165.25,2023-11-24 17:11:27,Debit,Sacramento,D000124,70.130.169.235,M025,Online,35,Doctor,106,1,9939.94,2024-11-04 08:11:35,17,4,-29862008.0,0,0,0,3,0,Low
TX000914,AC00386,254.21,2023-05-22 16:48:08,Debit,Phoenix,D000487,137.33.78.168,M030,ATM,48,Engineer,46,1,2487.2,2024-11-04 08:10:50,16,0,-45933762.0,0,0,0,3,0,Low
TX002106,AC00058,22.62,2023-05-10 16:35:02,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,64,Doctor,102,1,7682.0,2024-11-04 08:11:17,16,2,-46971375.0,0,0,0,3,0,Low
TX002301,AC00038,301.73,2023-06-27 16:40:58,Debit,Tucson,D000006,165.143.173.165,M044,Online,67,Doctor,163,1,990.74,2024-11-04 08:07:10,16,1,-42823572.0,0,0,0,3,1,High
TX001896,AC00499,49.67,2023-02-20 18:48:52,Debit,Atlanta,D000560,184.4.253.143,M030,Online,21,Student,146,1,842.94,2024-11-04 08:08:23,18,0,-53788771.0,0,0,0,1,1,High
TX000548,AC00456,97.09,2023-04-10 18:26:56,Debit,Fort Worth,D000164,221.206.44.63,M052,ATM,24,Student,202,4,1579.57,2024-11-04 08:06:33,18,0,-49556377.0,1,0,0,0,1,High
TX001876,AC00144,132.48,2023-08-09 18:38:49,Debit,Charlotte,D000097,44.197.126.59,M062,Branch,36,Engineer,101,1,9313.05,2024-11-04 08:07:12,18,2,-39101303.0,0,0,0,3,0,Low
TX002114,AC00482,15.95,2023-03-14 17:10:00,Debit,Raleigh,D000669,190.92.63.219,M048,Branch,25,Student,52,1,1983.0,2024-11-04 08:11:39,17,1,-51894099.0,0,0,0,1,1,High
TX001017,AC00174,213.55,2023-03-30 16:00:25,Debit,Boston,D000680,161.25.82.11,M077,ATM,63,Doctor,15,1,5238.37,2024-11-04 08:07:06,16,3,-50515601.0,0,0,0,3,0,Low
TX000053,AC00115,85.43,2023-06-07 16:45:34,Debit,Virginia Beach,D000235,194.174.252.1,M078,Branch,67,Doctor,145,1,14904.9,2024-11-04 08:06:45,16,2,-44551271.0,0,0,0,3,0,Low
TX000734,AC00046,98.87,2023-01-03 17:51:07,Debit,Detroit,D000058,219.31.152.129,M060,Online,20,Student,179,1,533.2,2024-11-04 08:06:58,17,1,-57939351.0,0,0,0,1,1,High
TX000656,AC00458,156.26,2023-01-02 17:49:44,Credit,Virginia Beach,D000134,51.196.87.214,M059,Branch,46,Engineer,160,1,7854.1,2024-11-04 08:09:29,17,0,-58025985.0,0,0,1,2,0,Moderate
TX001179,AC00204,752.69,2023-05-29 18:55:01,Credit,Dallas,D000181,1.98.25.114,M056,ATM,65,Doctor,115,1,14489.69,2024-11-04 08:09:14,18,0,-45321253.0,0,0,1,2,0,Moderate
TX001937,AC00064,571.93,2023-09-20 17:44:37,Debit,Washington,D000230,113.137.153.101,M048,Online,52,Retired,119,1,4026.03,2024-11-04 08:06:42,17,2,-35475725.0,0,0,0,4,0,High
TX001182,AC00093,132.42,2023-07-24 16:22:38,Debit,Denver,D000019,203.174.215.229,M069,ATM,18,Student,164,1,726.39,2024-11-04 08:11:58,16,0,-40492160.0,0,0,0,1,1,High
TX000668,AC00092,373.27,2023-07-18 18:03:03,Credit,Miami,D000090,35.67.21.23,M053,Online,61,Doctor,79,1,8441.61,2024-11-04 08:06:36,18,1,-41004213.0,0,0,1,2,0,Moderate
TX002251,AC00325,403.63,2023-06-08 16:56:16,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,31,Engineer,167,3,3304.02,2024-11-04 08:07:58,16,3,-44464302.0,1,0,0,0,0,Moderate
TX000802,AC00114,268.39,2023-02-21 18:13:02,Debit,San Antonio,D000224,81.102.230.41,M021,Online,29,Doctor,177,1,9409.43,2024-11-04 08:11:45,18,1,-53704723.0,0,0,0,1,1,High
TX001298,AC00275,547.98,2023-10-24 17:04:59,Debit,Oklahoma City,D000218,79.227.202.117,M070,ATM,28,Student,171,1,1358.54,2024-11-04 08:09:19,17,1,-32540660.0,0,0,0,1,1,High
TX001991,AC00206,436.8,2023-07-03 16:15:11,Debit,Seattle,D000619,19.228.76.177,M082,Online,27,Student,92,1,1256.33,2024-11-04 08:10:00,16,0,-42306889.0,0,0,0,1,1,High
TX001303,AC00465,189.45,2023-03-21 17:12:03,Credit,Boston,D000083,64.57.44.102,M008,Branch,53,Doctor,62,1,12578.75,2024-11-04 08:09:31,17,1,-51289048.0,0,0,1,2,0,Moderate
TX000161,AC00380,139.53,2023-10-09 17:20:09,Credit,Louisville,D000491,167.104.180.235,M002,Online,53,Doctor,177,1,10098.86,2024-11-04 08:07:31,17,0,-33835642.0,0,0,1,2,0,Moderate
TX001246,AC00254,175.07,2023-11-23 16:59:11,Debit,Las Vegas,D000406,58.190.9.136,M100,Online,28,Engineer,169,2,9274.64,2024-11-04 08:12:07,16,3,-29949176.0,0,0,0,1,1,High
TX001495,AC00142,25.58,2023-11-16 16:33:22,Debit,Omaha,D000083,194.29.57.163,M048,ATM,60,Engineer,166,1,6741.41,2024-11-04 08:06:29,16,3,-30555187.0,0,0,0,3,0,Low
TX001815,AC00397,18.3,2023-02-13 16:21:46,Debit,Mesa,D000315,168.55.35.243,M011,Online,48,Engineer,155,1,3733.52,2024-11-04 08:08:03,16,0,-54402377.0,0,0,0,1,0,High
TX000619,AC00170,171.11,2023-05-15 16:52:24,Debit,San Francisco,D000172,55.154.161.250,M084,ATM,57,Retired,171,1,6324.09,2024-11-04 08:08:40,16,0,-46538176.0,0,0,0,3,0,Low
TX001113,AC00271,36.76,2023-04-10 16:51:43,Credit,Philadelphia,D000380,58.1.27.124,M053,Online,65,Retired,108,1,1228.93,2024-11-04 08:12:08,16,0,-49562425.0,0,0,1,2,0,Moderate
TX000376,AC00316,1392.54,2023-11-20 16:51:14,Debit,El Paso,D000113,63.67.150.226,M013,Branch,41,Doctor,297,1,13347.69,2024-11-04 08:09:15,16,0,-30208681.0,0,1,0,4,1,High
TX001861,AC00228,11.06,2023-11-01 17:59:04,Debit,Colorado Springs,D000153,30.229.179.194,M037,ATM,34,Engineer,13,3,2782.21,2024-11-04 08:07:08,17,2,-31846084.0,1,0,0,0,0,Moderate
TX000556,AC00433,1282.86,2023-05-15 16:52:40,Debit,Austin,D000388,62.251.170.72,M070,Branch,19,Student,68,1,1830.98,2024-11-04 08:07:32,16,0,-46538092.0,0,0,0,4,1,High
TX001927,AC00026,39.31,2023-10-30 17:24:55,Debit,Portland,D000394,203.197.235.35,M053,Online,25,Student,178,1,1236.38,2024-11-04 08:06:47,17,0,-32020912.0,0,0,0,1,1,High
TX002442,AC00004,61.62,2023-10-09 16:01:25,Debit,Miami,D000134,93.218.115.132,M066,Online,57,Doctor,19,1,8365.37,2024-11-04 08:12:02,16,0,-33840637.0,0,0,0,3,0,Low
TX002069,AC00363,11.46,2023-01-31 17:14:32,Credit,Austin,D000232,179.43.245.131,M027,Branch,75,Retired,64,1,7258.33,2024-11-04 08:08:10,17,1,-55522418.0,0,0,1,2,0,Moderate
